id,name,address,candidate_title,candidate_address,candidate_phone,candidate_homepage_url,candidate_price_text,candidate_price_min,candidate_price_max,candidate_price_type,candidate_difficulty,candidate_difficulty_text,candidate_avg_score,candidate_reservation_prices_text,source_url,confidence,approve_phone,approve_homepage,approve_price,approve_difficulty,approve_avg_score,review_phone,review_homepage_url,review_price_min,review_price_max,review_price_type,review_difficulty,review_avg_score,review_note,review_status,phone_status,homepage_status,price_status,difficulty_status,avg_score_status,reviewed_at,reviewer_note
gc-fde386e28664,마이다스레이크 이천 골프&리조트,경기도 이천시 설성면 설가로 602,마이다스레이크이천골프&리조트그린피,경기도 이천시 설성면 설가로 602,031-640-0123,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EC%9D%B4%EB%8B%A4%EC%8A%A4%EB%A0%88%EC%9D%B4%ED%81%AC%20%EC%9D%B4%EC%B2%9C%20%EA%B3%A8%ED%94%84%26%EB%A6%AC%EC%A1%B0%ED%8A%B8%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-14a40331e62c,마이다스밸리 청평 골프클럽,경기도 가평군 설악면 다락재로 73-111,마이다스밸리 청평 골프클럽,경기 가평군 설악면 다락재로 73-111,031-589-9000,http://www.midasgolf.co.kr/,,,,unknown,4.4,4.4/10,91,,https://search.naver.com/search.naver?where=nexearch&query=%EB%A7%88%EC%9D%B4%EB%8B%A4%EC%8A%A4%EB%B0%B8%EB%A6%AC%20%EC%B2%AD%ED%8F%89%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-b768a2002431,메이플비치골프&리조트,강릉시 강동면 풍호길 300-78,메이플비치골프&리조트,,033-650-0020,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%A9%94%EC%9D%B4%ED%94%8C%EB%B9%84%EC%B9%98%EA%B3%A8%ED%94%84%26%EB%A6%AC%EC%A1%B0%ED%8A%B8,medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-9d709ff43c33,몽베르 컨트리클럽(비회원제),경기 포천시 영북면 산정리 산 60,몽베르CC(비회원제),,,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%AA%BD%EB%B2%A0%EB%A5%B4%20CC(%EB%B9%84%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-1914b4243487,몽베르 컨트리클럽(회원제),경기도 포천시 영북면 산정호수로 359-12,몽베르CC,2024.12.03.포천에 위치한 몽베르 CC는 이름은 많이 들어봤는데 방문은 이번이 처음이에요. 몽베르컨트리클럽 회원제골프장 경기 포천시 영북면 산정호수로 359-12 전화번호 : 031-531-1100... 경기,031-531-1100,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%AA%BD%EB%B2%A0%EB%A5%B4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%ED%9A%8C%EC%9B%90%EC%A0%9C),high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-2db2d6cad688,발리오스컨트리클럽(비회원제),경기도 화성시 팔탄면 3.1만세로 641-28,발리오스 컨트리클럽,경기도 화성시 팔탄면 3.1만세로 641-28,031-352-5061,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%9C%EB%A6%AC%EC%98%A4%EC%8A%A4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%EB%B9%84%ED%9A%8C%EC%9B%90%EC%A0%9C),high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-ccb45b4f27e1,발리오스컨트리클럽(회원제),경기도 화성시 팔탄면 3.1만세로 641-28,발리오스 컨트리클럽,3.1만세로 641-28지번화당리 79-1,031-352-5061,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B0%9C%EB%A6%AC%EC%98%A4%EC%8A%A4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-fb2e8a3b34d8,베스트밸리 골프클럽,경기도 파주시 광탄면 장지산로200번길 32-41,베스트밸리GC,경기도 파주시 광탄면 장지산로200번길 32-41,031-950-7777,http://www.dennisgc.com,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A0%EC%8A%A4%ED%8A%B8%EB%B0%B8%EB%A6%AC%20%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-d7a401a860d3,베어크리크 춘천,춘천시 신동면 김유정로 730,베어크리크 춘천,강원 춘천시 신동면 김유정로 730 베어크리크 춘천,1899-0115,https://www.bearcreek.co.kr/,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A0%EC%96%B4%ED%81%AC%EB%A6%AC%ED%81%AC%20%EC%B6%98%EC%B2%9C,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-fb0d61e3914d,베어크리크골프클럽,경기도 포천시 화현면 달인동로 35,베어크리크 골프클럽,경기도 포천시 화현면 지현리 산2-1,031-533-9575,https://naver.me/GpazYX8d,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A0%EC%96%B4%ED%81%AC%EB%A6%AC%ED%81%AC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-fac50b03683e,벨라45 오너스 컨트리클럽,횡성군 서원면 창촌리 산132,벨라45오너스컨트리클럽,"강원특별자치도 횡성군 서원면 서원남로 80-0에 위치한 벨라45 오너스 컨트리클럽의 상세 정보. 시설 면적, 운영 형태, 위치 정보를 확인하세요.",02-0120-2400,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A8%EB%9D%BC45%20%EC%98%A4%EB%84%88%EC%8A%A4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-a09581c58781,벨라45마스터스 컨트리클럽,횡성군 서원면 창촌리 산124,벨라45마스터스컨트리클럽,"강원특별자치도 횡성군 서원면 서원남로 80-0에 위치한 벨라45 마스터스 컨트리클럽의 상세 정보. 시설 면적, 운영 형태, 위치 정보를 확인하세요.",02-0120-2400,http://www.bella45.com,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A8%EB%9D%BC45%EB%A7%88%EC%8A%A4%ED%84%B0%EC%8A%A4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-43114c6913bc,벨라스톤컨트리클럽,횡성군 서원면 옥계9길 124,벨라스톤컨트리클럽,강원 횡성군 서원면 옥계9길 124,033-340-9000,http://www.bellastonecc.com/,"네이버 예약: 149,000원; 169,000원; 174,000원; 179,000원; 189,000원",149000,189000,reservation_price,7,7/10,93,"네이버 예약: 149,000원; 169,000원; 174,000원; 179,000원; 189,000원",https://search.naver.com/search.naver?where=nexearch&query=%EB%B2%A8%EB%9D%BC%EC%8A%A4%ED%86%A4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-788ff880fb4f,블랙밸리컨트리클럽,삼척시 도계읍 도상로 307-84,블랙밸리CC,강원 삼척시 도계읍 도상로 307-84,033-540-5300,http://www.blackcc.co.kr/,"네이버 예약: 90,000원; 130,000원",90000,130000,reservation_price,8.9,8.9/10,94,"네이버 예약: 90,000원; 130,000원",https://search.naver.com/search.naver?where=nexearch&query=%EB%B8%94%EB%9E%99%EB%B0%B8%EB%A6%AC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-9de1c40fef77,블랙스톤골프장(대중형),경기도 이천시 장호원읍 장여로 459-160,블랙스톤골프장(대중형),"2026.01.18.블랙스톤골프장(대중형)는 연락처는 03163008** 입니다. 경기도 이천시 장호원읍 풍계리 41-41 에 위치해 있으며, 위치 정보 및 전화번호는 본문을 확인하세요.",,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B8%94%EB%9E%99%EC%8A%A4%ED%86%A4%EA%B3%A8%ED%94%84%EC%9E%A5(%EB%8C%80%EC%A4%91%ED%98%95),high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-014659dabae9,블랙스톤골프장(회원제),경기도 이천시 장호원읍 장여로 459-160,블랙스톤골프장(회원제),"골프장, 블랙스톤 이천 ; 지역, 경기권 ; 구분, 회원제 ; 홀수-회원제, 18 ; 법인명, (주)블랙스톤리조트 ; 대표전화, 031-643-2000 ; 현장주소, (17414)경기 이천시 장호원읍 장여로 459-",064-795-2121,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B8%94%EB%9E%99%EC%8A%A4%ED%86%A4%EA%B3%A8%ED%94%84%EC%9E%A5(%ED%9A%8C%EC%9B%90%EC%A0%9C),high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-2ef4e18d677b,블루원용인CC(비회원제),경기도 용인시 처인구 원삼면 보개원삼로 1534번길 40,블루원용인CC(비회원제),"경기도 용인시 처인구 원삼면 보개원삼로1534번길 40에 위치한 블루원용인CC(비회원제)의 상세 정보. 시설 면적, 운영 형태, 위치 정보를 확인하세요.",02-0119-9300,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B8%94%EB%A3%A8%EC%9B%90%EC%9A%A9%EC%9D%B8CC(%EB%B9%84%ED%9A%8C%EC%9B%90%EC%A0%9C),high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-0c833ff6d95f,블루원용인CC(회원제),경기도 용인시 처인구 원삼면 보개원삼로 1534번길 40,블루원용인CC(회원제),보개원삼로1534번길 40 ClubHouse지번목신리 356-10,,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B8%94%EB%A3%A8%EC%9B%90%EC%9A%A9%EC%9D%B8CC(%ED%9A%8C%EC%9B%90%EC%A0%9C),medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-07b4c0178c39,블루헤런G.C,경기도 여주시 대신면 고달사로 67,블루헤런G.C그린피,블루헤런cc회원권 블루헤런 CC(GC) 안내 모기업 : 하이트진로 그룹 주소 : 경기도 여주시 대신면 고달사로 67 홀수 : 18홀 잔디 : 조선잔디 (페어웨이) / 벤트그라스 (그린) 블루헤런 CC(GC)회원권 혜,,https://shorturl.at/yQtN4,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B8%94%EB%A3%A8%ED%97%A4%EB%9F%B0G.C%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-bcdfbfe815c7,비에이비스타골프장(회원),경기도 이천시 모가면 어농로 272,비에이비스타골프장,"모기업 삼풍관광(주) 개장일 2003년 7월 회원수 1,250명 홀수 54홀 (회원제 36홀 퍼블릭 18홀) 주소 경기 이천시 모가면 어농로 272 회원 구성 무기명 4인 회원 혜택 전원 주중 100,000 분양가",,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B9%84%EC%97%90%EC%9D%B4%EB%B9%84%EC%8A%A4%ED%83%80%EA%B3%A8%ED%94%84%EC%9E%A5,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-2f2cc6b9afe3,비에이비스타컨트리클럽(비회원),경기도 이천시 모가면 어농로 272,비에이비스타 컨트리클럽> 여행지,경기도 이천시 모가면 어농로 272 (모가면),031-636-3577,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B9%84%EC%97%90%EC%9D%B4%EB%B9%84%EC%8A%A4%ED%83%80%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD(%EB%B9%84%ED%9A%8C%EC%9B%90),medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-7471c8142b1e,비전힐스CC,경기도 남양주시 화도읍 마치로 226-220,비전힐스,경기 남양주시 화도읍 마치로 226-220,031-595-3355,http://www.visionhillscc.co.kr/,,,,unknown,3.8,3.8/10,91,,https://search.naver.com/search.naver?where=nexearch&query=%EB%B9%84%EC%A0%84%ED%9E%90%EC%8A%A4CC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-3447dbe87ddc,비콘힐스골프클럽,홍천군 홍천읍 높은터로 533,비콘힐스골프클럽,강원 홍천군 홍천읍 높은터로 533,033-439-5114,http://www.beaconhills.co.kr/,"네이버 예약: 135,000원; 145,000원; 155,000원",135000,155000,reservation_price,7.8,7.8/10,93,"네이버 예약: 135,000원; 145,000원; 155,000원",https://search.naver.com/search.naver?where=nexearch&query=%EB%B9%84%EC%BD%98%ED%9E%90%EC%8A%A4%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-a862e6d054f2,빅토리아일반대중골프장,경기도 여주시 가남읍 송삼로 191,빅토리아 골프클럽 (2026) - 경기도 여주시 가볼만한곳,빅토리아 골프클럽 (2026) - 경기도 여주시 가볼만한곳,031-883-0111,http://www.victoriagc.co.kr/,"네이버 예약: 80,000원; 115,000원; 120,000원",80000,120000,reservation_price,,,,"네이버 예약: 80,000원; 115,000원; 120,000원",https://search.naver.com/search.naver?where=nexearch&query=%EB%B9%85%ED%86%A0%EB%A6%AC%EC%95%84%EC%9D%BC%EB%B0%98%EB%8C%80%EC%A4%91%EA%B3%A8%ED%94%84%EC%9E%A5%20%EC%97%AC%EC%A3%BC%EC%8B%9C,low,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-06bb9165507c,사우스스프링스C.C,경기도 이천시 모가면 공원로 64,사우스스프링스,"2025.12.23.사우스스프링스CC는 경기도 이천시 모가면 소고리 640-6, 공원로 64 일대에 위치한 대중제 18홀, 파72 골프장입니다. 2009년 최고급 회원제로 출발했다가 2016년 퍼블릭으로 전환한 이후",031-630-7091,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%82%AC%EC%9A%B0%EC%8A%A4%EC%8A%A4%ED%94%84%EB%A7%81%EC%8A%A4C.C,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-076abf5ece38,샌드파인골프클럽,강릉시 저동등길 53(저동),샌드파인GC,강원 강릉시 저동등길 53,1644-3001,https://www.lakaisandpine.co.kr/golf,,,,unknown,6.8,6.8/10,92,,https://search.naver.com/search.naver?where=nexearch&query=%EC%83%8C%EB%93%9C%ED%8C%8C%EC%9D%B8%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-690b34d2b582,샤인데일골프&리조트,홍천군 서면 한서로 247-156,샤인데일골프&리조트,강원 홍천군 서면 한서로 247-156,033-430-1000,http://www.shinedale.com/,"네이버 예약: 160,000원; 210,000원",160000,210000,reservation_price,8.7,8.7/10,94,"네이버 예약: 160,000원; 210,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%83%A4%EC%9D%B8%EB%8D%B0%EC%9D%BC%EA%B3%A8%ED%94%84%26%EB%A6%AC%EC%A1%B0%ED%8A%B8,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-7c76a7546834,샴발라 컨트리클럽,경기도 포천시 군내면 청군로 2856-93,샴발라CC,경기 포천시 군내면 청군로 2856-93,031-535-5045,http://www.shambhalacc.co.kr,"네이버 예약: 150,000원",150000,150000,reservation_price,9.4,9.4/10,94,"네이버 예약: 150,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%83%B4%EB%B0%9C%EB%9D%BC%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-962dc7cafd46,서서울 컨트리클럽,경기도 파주시 광탄면 혜음로 324,서서울 컨트리클럽,경기 파주시 광탄면 혜음로 324,031-943-0040,http://www.seoseoul.co.kr/,,,,unknown,5.9,5.9/10,92,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%84%9C%EC%9A%B8%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-0ab02fc6c813,서원밸리 골프장,경기도 파주시 광탄면 서원길 333,서원밸리CC,경기 파주시 광탄면 서원길 333,031-940-9400,http://www.seowongolf.co.kr/,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9B%90%EB%B0%B8%EB%A6%AC%20%EA%B3%A8%ED%94%84%EC%9E%A5,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-fabeaa53a815,서원힐스 골프장,경기도 파주시 광탄면 서원길 333,서원힐스CC,경기 파주시 광탄면 서원길 333,031-940-9400,http://www.seowongolf.co.kr/,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9C%EC%9B%90%ED%9E%90%EC%8A%A4%20%EA%B3%A8%ED%94%84%EC%9E%A5,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-fc0e80550b95,석천CC,경기도 용인시 처인구 백암면 황새울로 255,용인CC 석천코스,2025.01.05.석천CC (대중제) 상세 정보입니다. 경기도 용인시 처인구 백암면 황새울로 255 위치입니다. 경기도 용인시 처인구 백암면 황새울로 255,031-332-3323,https://naver.me/5huOa2Hn,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%9D%EC%B2%9CCC%20%EC%9A%A9%EC%9D%B8%EC%8B%9C,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-af74a0cb154f,설악썬밸리컨트리클럽,고성군 죽왕면 순포로 188,설악썬밸리컨트리클럽,강원 고성군 죽왕면 삼포리 산134,033-638-5362,https://www.sunvalley.co.kr/seorak/golf/intro,,,,unknown,2.9,2.9/10,90,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%A4%EC%95%85%EC%8D%AC%EB%B0%B8%EB%A6%AC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-716535d8799a,설악프라자컨트리클럽,속초시 미시령로2983번길 56-20,설악프라자컨트리클럽,강원 속초시 미시령로2983번길 111,033-630-5511,https://www.plazacc.co.kr/,"네이버 예약: 168,000원",168000,168000,reservation_price,8.4,8.4/10,93,"네이버 예약: 168,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%84%A4%EC%95%85%ED%94%84%EB%9D%BC%EC%9E%90%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-318abdb864d5,설해원,양양군 손양면 공항로 230,설해원,강원 양양군 손양면 공항로 230,033-670-7700,https://www.seolhaeone.com/,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%A4%ED%95%B4%EC%9B%90,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-67d0f65e6b2d,설해원더 레전드 코스,양양군 손양면 공항로 230,설해원 더 레전드 코스,"양양군 '설해원 더 레전드 코스' 정보마켓 > 골프장 강원특별자치도 양양군 손양면 공항로 230-0 (설해원) , NGII , NGII 업종 : 등록체육시설업 © NAVER Corp. 설해원 더 레전드 코스의 정보를",,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%A4%ED%95%B4%EC%9B%90%EB%8D%94%20%EB%A0%88%EC%A0%84%EB%93%9C%20%EC%BD%94%EC%8A%A4,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-3b9faaf01e87,성문안 컨트리클럽,원주시 지정면 월송석화로 431,성문안컨트리클럽,"성문안컨트리클럽 골프장. 주소: 강원도 원주시 지정면 월송석화로 431, 전화: 1588-7676. 강원도 원주시 위치, 지도 및 편의시설 정보를 확인하세요.",033-769-7330,https://www.ittimes.com/news/articleView.html?idxno=85149,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B1%EB%AC%B8%EC%95%88%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-30fa81244c96,세라지오GC,경기도 여주시 여양로 530,세라지오GC,경기 여주시 여양로 530 더 시에나 벨루토 컨트리클럽,031-887-8700,https://thesiena.co.kr/content/velluto,,,,unknown,6.2,6.2/10,92,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%EB%9D%BC%EC%A7%80%EC%98%A4GC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-8322ca96ec3b,세이지우드CC홍천,홍천군 두촌면 광석로 898-160,세이지우드CC 홍천,강원 홍천군 두촌면 광석로 898-160,033-439-1000,https://www.sagewood.co.kr/hongcheon/main,,,,unknown,8.3,8.3/10,93,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%EC%9D%B4%EC%A7%80%EC%9A%B0%EB%93%9CCC%ED%99%8D%EC%B2%9C,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-af63c289d999,세현CC,경기도 용인시 처인구 이동읍 백자로 450,세현 컨트리클럽,경기 용인시 처인구 이동읍 백자로 450,031-670-8800,https://www.sehyeoncc.com,"네이버 예약: 170,000원; 210,000원; 280,000원",170000,280000,reservation_price,9.1,9.1/10,94,"네이버 예약: 170,000원; 210,000원; 280,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%84%B8%ED%98%84CC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-920a66bac706,센추리21컨트리클럽,원주시 문막읍 궁말길 193,센추리21 컨트리클럽,강원 원주시 문막읍 궁말길 193,033-733-1000,http://www.century21cc.co.kr/,,,,unknown,2.4,2.4/10,90,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%BC%EC%B6%94%EB%A6%AC21%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-120fdf5098ca,센추리21컨트리클럽Ⅱ,원주시 문막읍 궁말길 193,센추리21컨트리클럽Ⅱ,"강원특별자치도 원주시 문막읍 궁말길 193에 위치한 센추리21컨트리클럽의 상세 정보. 시설 면적, 운영 형태, 위치 정보를 확인하세요.",,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%BC%EC%B6%94%EB%A6%AC21%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%E2%85%A1,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-d2426892b3a5,센추리21퍼블릭,원주시 문막읍 궁말길 193,센추리21퍼블릭그린피,(1) 골프장 기본정보 운영사 : 센추리개발(주) 개장일 : 2003년 코스 규모 : 45홀 (회원제 18홀+퍼블릭 27홀) 위치 : 강원도 원주시 궁말길 193 회원 수 : 590명 센추리21cc는 회원제와 퍼블릭,,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%84%BC%EC%B6%94%EB%A6%AC21%ED%8D%BC%EB%B8%94%EB%A6%AD%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-da4ac7ff9f91,소노펠리체 컨트리클럽 델피노,고성군 토성면 미시령옛길 1153,소노펠리체CC 델피노,강원 고성군 토성면 미시령옛길 1153 소노펠리체CC 델피노,033-1644-0063,http://www.sonofelicecc.com/dp,"네이버 예약: 168,000원; 182,000원; 189,000원",168000,189000,reservation_price,7.7,7.7/10,93,"네이버 예약: 168,000원; 182,000원; 189,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%86%8C%EB%85%B8%ED%8E%A0%EB%A6%AC%EC%B2%B4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%20%EB%8D%B8%ED%94%BC%EB%85%B8,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-56adaea8c265,소노펠리체 컨트리클럽 비발디파크 마운틴,홍천군 서면 한치골길 264,소노펠리체컨트리클럽비발디파크마운틴,,,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%8C%EB%85%B8%ED%8E%A0%EB%A6%AC%EC%B2%B4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%20%EB%B9%84%EB%B0%9C%EB%94%94%ED%8C%8C%ED%81%AC%20%EB%A7%88%EC%9A%B4%ED%8B%B4,medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-e9127c84ddf1,소노펠리체 컨트리클럽 비발디파크 웨스트,홍천군 서면 한치골길 200,소노펠리체컨트리클럽비발디파크웨스트,"강원특별자치도 홍천군 서면 한치골길 200에 위치한 소노펠리체 컨트리클럽 비발디파크 웨스트의 상세 정보. 시설 면적, 운영 형태, 위치 정보를 확인하세요.",,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%8C%EB%85%B8%ED%8E%A0%EB%A6%AC%EC%B2%B4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%20%EB%B9%84%EB%B0%9C%EB%94%94%ED%8C%8C%ED%81%AC%20%EC%9B%A8%EC%8A%A4%ED%8A%B8,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-ae905ec6b25f,소노펠리체 컨트리클럽 비발디파크 이스트,홍천군 서면 한치골길 541-123,소노펠리체컨트리클럽비발디파크이스트,,,https://www.sonofelicecc.com/sn/,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%EC%86%8C%EB%85%B8%ED%8E%A0%EB%A6%AC%EC%B2%B4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD%20%EB%B9%84%EB%B0%9C%EB%94%94%ED%8C%8C%ED%81%AC%20%EC%9D%B4%EC%8A%A4%ED%8A%B8,medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-7e1dadf46eaa,소피아그린,경기도 여주시 점동면 소피아그린길 84,소피아그린CC,경기 여주시 점동면 소피아그린길 84 소피아그린cc,031-887-8100,http://www.sophiagreen.co.kr/,"네이버 예약: 190,000원; 200,000원; 210,000원; 220,000원",190000,220000,reservation_price,5.1,5.1/10,92,"네이버 예약: 190,000원; 200,000원; 210,000원; 220,000원",https://search.naver.com/search.naver?where=nexearch&query=%EC%86%8C%ED%94%BC%EC%95%84%EA%B7%B8%EB%A6%B0,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
