id,name,address,query,query_variant,attempted_queries,matched_query,source,candidate_title,candidate_address,candidate_phone,candidate_homepage_url,candidate_price_text,candidate_price_min,candidate_price_max,candidate_price_type,candidate_difficulty,candidate_difficulty_text,candidate_avg_score,candidate_reservation_prices_text,candidate_confidence,needs_review,reason,source_url,collected_at
gc-aa2c41b33610,아난티클럽서울,경기도 가평군 설악면 유명로 961-34,아난티클럽서울 가평군,city,아난티클럽서울 | 아난티클럽서울 네이버 | 아난티클럽서울 그린피 | 아난티클럽서울 네이버 예약 | 아난티클럽서울 가평군,아난티클럽서울 가평군,naver_scrape,아난티클럽서울 클럽하우스,(우) 12472 경기도 가평 유명로 961-34 설악면,031-589-3032,,,,,unknown,,,,,medium,true,"이름 유사·phone/homepage/price 후보 있음, 주소 확인 약함; phone candidates: 3; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%82%9C%ED%8B%B0%ED%81%B4%EB%9F%BD%EC%84%9C%EC%9A%B8%20%EA%B0%80%ED%8F%89%EA%B5%B0,2026-06-19T08:34:49.381Z
gc-93d79516b4dd,아네스빌CC,전북특별자치도 김제시 황산면 높은메길 160-39,아네스빌CC,original,아네스빌CC | 아네스빌CC 네이버 | 아네스빌CC 그린피 | 아네스빌CC 네이버 예약 | 아네스빌CC 전북특별자치도,아네스빌CC,naver_scrape,아네스빌CC,전북 김제시 황산면 서옥길 71,063-547-1553,http://www.anesville.co.kr/,,,,unknown,3.4,3.4/10,91,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 3.4/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%84%A4%EC%8A%A4%EB%B9%8CCC,2026-06-19T09:56:55.344Z
gc-ad576aa399b4,아덴힐,제주특별자치도 제주시 화전길 82,아덴힐,original,아덴힐 | 아덴힐 네이버 | 아덴힐 그린피 | 아덴힐 네이버 예약 | 아덴힐 제주시,아덴힐,naver_scrape,아덴힐,,031-612-6000,,,,,unknown,,,,,medium,true,"이름 유사·phone/homepage/price 후보 있음, 주소 확인 약함; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%8D%B4%ED%9E%90,2026-06-19T10:00:13.199Z
gc-2a08fd4bdc5e,아델스코트 컨트리클럽,합천군 가야면 가조가야로 1916-35,아델스코트 컨트리클럽,original,아델스코트 컨트리클럽 | 아델스코트 CC | 아델스코트 C.C | 아델스코트 컨트리클럽 네이버 | 아델스코트 컨트리클럽 그린피 | 아델스코트 컨트리클럽 네이버 예약 | 아델스코트 컨트리클럽 합천군,아델스코트 컨트리클럽,naver_scrape,아델스코트CC,경남 합천군 가야면 성기리 산105,055-930-7777,https://www.adelscott.co.kr/,,,,unknown,4.6,4.6/10,91,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 4.6/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%8D%B8%EC%8A%A4%EC%BD%94%ED%8A%B8%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:50:29.647Z
gc-745bb2ca1c75,아라미르골프앤리조트,창원시 진해구 수제로 36,아라미르골프앤리조트,original,아라미르골프앤리조트 | 아라미르골프앤리조트 네이버 | 아라미르골프앤리조트 그린피 | 아라미르골프앤리조트 네이버 예약 | 아라미르골프앤리조트 창원시,아라미르골프앤리조트,naver_scrape,아라미르골프앤리조트,2019.09.25.▲ 먼저 아라미르 골프장에 대해서 간단히 설명해 달라.아라미르 골프앤리조트는 경남 창원시 진해구에 위치한 영남권 유일의 36홀의 대중제 링크스 골프장이다. 바다와,055-548-9999,https://n.news.naver.com/article/009/0005338128,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%9D%BC%EB%AF%B8%EB%A5%B4%EA%B3%A8%ED%94%84%EC%95%A4%EB%A6%AC%EC%A1%B0%ED%8A%B8,2026-06-19T08:47:13.996Z
gc-c0cdb2271518,아리스타 CC,연무읍 황화정리 산100,아리스타 CC,original,아리스타 CC | 아리스타 CC 네이버 | 아리스타 CC 그린피 | 아리스타 CC 네이버 예약 | 아리스타 CC 연무읍,아리스타 CC,naver_scrape,아리스타CC,충남 논산시 연무읍 연무로 810,041-741-0100,http://www.aristacc.co.kr/,"네이버 예약: 135,000원; 145,000원; 155,000원",135000,155000,reservation_price,6.7,6.7/10,92,"네이버 예약: 135,000원; 145,000원; 155,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; reservation prices: 3; difficulty: 6.7/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%A6%AC%EC%8A%A4%ED%83%80%20CC,2026-06-19T10:02:41.005Z
gc-c0e3c44b953c,아리지 골프장,경기도 여주시 가남읍 아리지그린길 68,아리지 골프장,original,아리지 골프장 | 아리지 | 아리지 골프장 네이버 | 아리지 골프장 그린피 | 아리지 골프장 네이버 예약 | 아리지 골프장 여주시,아리지 골프장,naver_scrape,아리지CC,경기 여주시 가남읍 아리지그린길 68,031-887-5678,http://www.ariji.co.kr/,"네이버 예약: 210,000원; 220,000원; 240,000원; 250,000원",210000,250000,reservation_price,4.3,4.3/10,91,"네이버 예약: 210,000원; 220,000원; 240,000원; 250,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 4; difficulty: 4.3/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EB%A6%AC%EC%A7%80%20%EA%B3%A8%ED%94%84%EC%9E%A5,2026-06-19T08:32:54.520Z
gc-d5533edff8e8,아세코밸리골프클럽,경기도 시흥시 마전로 307 (거모동),아세코밸리골프클럽,original,아세코밸리골프클럽 | 아세코밸리GC | 아세코밸리G.C | 아세코밸리 | 아세코밸리골프클럽 네이버 | 아세코밸리골프클럽 그린피 | 아세코밸리골프클럽 네이버 예약 | 아세코밸리골프클럽 시흥시,아세코밸리골프클럽,naver_scrape,아세코밸리골프클럽,경기 시흥시 마전로 307,031-488-8000,https://www.asecovalley.co.kr/,,,,unknown,4.5,4.5/10,91,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 4.5/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EC%84%B8%EC%BD%94%EB%B0%B8%EB%A6%AC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,2026-06-19T08:10:33.469Z
gc-25de9ff08a30,아시아나컨트리클럽,경기도 용인시 처인구 양지면 양대로 290,아시아나컨트리클럽,original,아시아나컨트리클럽 | 아시아나CC | 아시아나C.C | 아시아나컨트리클럽 네이버 | 아시아나컨트리클럽 그린피 | 아시아나컨트리클럽 네이버 예약 | 아시아나컨트리클럽 용인시,아시아나컨트리클럽,naver_scrape,아시아나CC,경기 용인시 처인구 양지읍 양대로 290,031-334-8800,http://www.asianacc.co.kr/,,,,unknown,1.8,1.8/10,89,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 1.8/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EC%8B%9C%EC%95%84%EB%82%98%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:38:09.690Z
gc-2070c1511760,아시아드컨트리클럽,부산광역시 기장군 일광읍 차양길 26,아시아드컨트리클럽,original,아시아드컨트리클럽 | 아시아드CC | 아시아드C.C | 아시아드컨트리클럽 네이버 | 아시아드컨트리클럽 그린피 | 아시아드컨트리클럽 네이버 예약 | 아시아드컨트리클럽 기장군,아시아드컨트리클럽,naver_scrape,아시아드컨트리클럽,부산 기장군 일광읍 차양길 26,051-720-6000,https://www.asiadcc.co.kr,,,,unknown,5.5,5.5/10,92,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 5.5/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%EC%8B%9C%EC%95%84%EB%93%9C%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:58:13.218Z
gc-068d49f9d08c,아크로CC,전남 영암군 금정면 안적동길 403,아크로CC,original,아크로CC | 아크로CC 네이버 | 아크로CC 그린피 | 아크로CC 네이버 예약 | 아크로CC 전남,아크로CC,naver_scrape,아크로컨트리클럽,전남 영암군 금정면 안적동길 403,061-470-7000,http://www.acrogolf.co.kr/,"네이버 예약: 100,000원; 105,000원; 110,000원; 150,000원",100000,150000,reservation_price,3,3/10,90,"네이버 예약: 100,000원; 105,000원; 110,000원; 150,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; reservation prices: 4; difficulty: 3/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%84%ED%81%AC%EB%A1%9CCC,2026-06-19T09:53:51.276Z
gc-6ec3dc97bc62,안강레전드G.C,경상북도 경주시 안강읍 낙산길 85,안강레전드G.C,original,안강레전드G.C | 안강레전드G.C 네이버 | 안강레전드G.C 그린피 | 안강레전드G.C 네이버 예약 | 안강레전드G.C 경주시,안강레전드G.C,naver_scrape,안강레전드골프클럽,,054-760-0707,https://www.legendgolf.co.kr/,,,,unknown,,,,,medium,true,"이름 유사·phone/homepage/price 후보 있음, 주소 확인 약함; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EA%B0%95%EB%A0%88%EC%A0%84%EB%93%9CG.C,2026-06-19T08:52:25.063Z
gc-94b561c2c97d,안동레이크골프클럽,경상북도 안동시 관광단지로 316,안동레이크골프클럽,original,안동레이크골프클럽 | 안동레이크GC | 안동레이크G.C | 안동레이크 | 안동레이크골프클럽 네이버 | 안동레이크골프클럽 그린피 | 안동레이크골프클럽 네이버 예약 | 안동레이크골프클럽 안동시,안동레이크골프클럽,naver_scrape,안동레이크골프클럽,경북 안동시 성곡동 산132,054-821-9191,http://hugreen.gtc.co.kr/,"네이버 예약: 130,000원; 140,000원",130000,140000,reservation_price,7.7,7.7/10,93,"네이버 예약: 130,000원; 140,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 2; difficulty: 7.7/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EB%8F%99%EB%A0%88%EC%9D%B4%ED%81%AC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,2026-06-19T08:53:47.571Z
gc-9adfe4aa2a07,안동리버힐C.C,경상북도 안동시 풍천면 풍일로 1572,안동리버힐C.C,original,안동리버힐C.C | 안동리버힐C.C 네이버 | 안동리버힐C.C 그린피 | 안동리버힐C.C 네이버 예약 | 안동리버힐C.C 안동시,안동리버힐C.C,naver_scrape,안동리버힐컨트리클럽,"2024.02.21.리버힐CC는 경북 안동시 풍천면 풍일로 1572에 위치하고 있습니다. 안동리버힐CC는 IN(3,284m), OUT(3,361m)의 세부코스로 구성되어 있는 퍼블릭 18홀(전장:6,645m/7,26",,,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, 추가 필드 수동 확인 필요; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EB%8F%99%EB%A6%AC%EB%B2%84%ED%9E%90C.C,2026-06-19T08:53:42.066Z
gc-8f72ace0d89a,안성베네스트골프클럽 일반대중홀,경기도 안성시 금광면 삼흥로 660,안성베네스트골프클럽 일반대중홀,original,안성베네스트골프클럽 일반대중홀 | 안성베네스트GC 일반대중홀 | 안성베네스트G.C 일반대중홀 | 안성베네스트 일반대중홀 | 안성베네스트골프클럽 일반대중홀 네이버 | 안성베네스트골프클럽 일반대중홀 그린피 | 안성베네스트골프클럽 일반대중홀 네이버 예약 | 안성베네스트골프클럽 일반대중홀 안성시,안성베네스트골프클럽 일반대중홀,naver_scrape,안성베네스트골프클럽 일반대중홀 | 전국 골프장 지도,2024.11.30.안성베네스트골프클럽 일반대중홀 상세 정보입니다. 경기도 안성시 금광면 삼흥리 산 1 위치입니다. 경기도 안성시 금광면 삼흥로 660,031-670-0703,https://www.benestgolf.com,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EC%84%B1%EB%B2%A0%EB%84%A4%EC%8A%A4%ED%8A%B8%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD%20%EC%9D%BC%EB%B0%98%EB%8C%80%EC%A4%91%ED%99%80,2026-06-19T08:15:25.762Z
gc-2e3210c9d979,안성베네스트G.C,경기도 안성시 금광면 삼흥로 660,안성베네스트G.C 안성시,city,안성베네스트G.C | 안성베네스트G.C 네이버 | 안성베네스트G.C 그린피 | 안성베네스트G.C 네이버 예약 | 안성베네스트G.C 안성시,안성베네스트G.C 안성시,naver_scrape,안성베네스트G.C안성시,**경기도 안성시 위치 베네스트 골프클럽 정보** 1월 1일,031-670-0700,https://naver.me/Ge7dXvsh,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EC%84%B1%EB%B2%A0%EB%84%A4%EC%8A%A4%ED%8A%B8G.C%20%EC%95%88%EC%84%B1%EC%8B%9C,2026-06-19T08:15:11.645Z
gc-adc16ee54b54,안성컨트리클럽,경기도 안성시 죽산면 걸미로 487,안성컨트리클럽,original,안성컨트리클럽 | 안성CC | 안성C.C | 안성컨트리클럽 네이버 | 안성컨트리클럽 그린피 | 안성컨트리클럽 네이버 예약 | 안성컨트리클럽 안성시,안성컨트리클럽,naver_scrape,안성컨트리클럽,(우) 456-891 경기도 안성 걸미로 487,031-674-9111,,,,,unknown,,,,,medium,true,"이름 유사·phone/homepage/price 후보 있음, 주소 확인 약함; phone candidates: 2; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EC%84%B1%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:15:05.944Z
gc-9944c1872c71,안양컨트리클럽,경기도 군포시 군포로364(부곡동),안양컨트리클럽,original,안양컨트리클럽 | 안양CC | 안양C.C | 안양컨트리클럽 네이버 | 안양컨트리클럽 그린피 | 안양컨트리클럽 네이버 예약 | 안양컨트리클럽 군포시,안양컨트리클럽,naver_scrape,안양컨트리클럽,경기 군포시 군포로 364,031-460-3301,https://www.benestgolf.com,,,,unknown,,,,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%88%EC%96%91%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:12:42.597Z
gc-88fd5807de80,알펜시아 700골프클럽,평창군 대관령면 솔봉로 325,알펜시아 700골프클럽,original,알펜시아 700골프클럽 | 알펜시아 700GC | 알펜시아 700G.C | 알펜시아 700 | 알펜시아 700골프클럽 네이버 | 알펜시아 700골프클럽 그린피 | 알펜시아 700골프클럽 네이버 예약 | 알펜시아 700골프클럽 평창군,알펜시아 700골프클럽,naver_scrape,알펜시아700골프클럽,강원 평창군 대관령면 스포츠파크길 234 알펜시아700 Golf Club,033-339-3300,https://www.alpensia.com,,,,unknown,7.2,7.2/10,93,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 7.2/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%8C%ED%8E%9C%EC%8B%9C%EC%95%84%20700%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,2026-06-19T07:29:35.877Z
gc-2b5762bfc60c,알펜시아컨트리클럽,평창군 대관령면 솔봉로 325,알펜시아컨트리클럽,original,알펜시아컨트리클럽 | 알펜시아CC | 알펜시아C.C | 알펜시아컨트리클럽 네이버 | 알펜시아컨트리클럽 그린피 | 알펜시아컨트리클럽 네이버 예약 | 알펜시아컨트리클럽 평창군,알펜시아컨트리클럽,naver_scrape,알펜시아컨트리클럽,강원 평창군 대관령면 솔봉로 325 알펜시아컨트리클럽,033-339-3300,https://www.alpensia.com,,,,unknown,8.3,8.3/10,93,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; naver reservation price not found; difficulty: 8.3/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%8C%ED%8E%9C%EC%8B%9C%EC%95%84%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:29:32.913Z
gc-17aba5f4eb83,알프스대영컨트리클럽,횡성군 우천면 한우로 1295,알프스대영컨트리클럽,original,알프스대영컨트리클럽 | 알프스대영CC | 알프스대영C.C | 알프스대영컨트리클럽 네이버 | 알프스대영컨트리클럽 그린피 | 알프스대영컨트리클럽 네이버 예약 | 알프스대영컨트리클럽 횡성군,알프스대영컨트리클럽,naver_scrape,알프스대영컨트리클럽,강원 횡성군 우천면 한우로 1295,033-340-8032,http://www.alpsdy.com/,,,,unknown,6.3,6.3/10,92,,high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; naver reservation price not found; difficulty: 6.3/10; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%8C%ED%94%84%EC%8A%A4%EB%8C%80%EC%98%81%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:28:19.223Z
gc-bd2c2f813e31,애플밸리C.C,경상북도 김천시 어모면 작점로 606,애플밸리C.C,original,애플밸리C.C | 애플밸리C.C 네이버 | 애플밸리C.C 그린피 | 애플밸리C.C 네이버 예약 | 애플밸리C.C 김천시,애플밸리C.C,naver_scrape,애플밸리CC,,054-429-0700,,,,,unknown,,,,,medium,true,"이름 유사·phone/homepage/price 후보 있음, 주소 확인 약함; phone candidates: 2; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%95%A0%ED%94%8C%EB%B0%B8%EB%A6%ACC.C,2026-06-19T08:53:16.694Z
gc-afaf2442a07f,양산동원로얄CC,양산시 어실로 380-45,양산동원로얄CC,original,양산동원로얄CC | 양산동원로얄CC 네이버 | 양산동원로얄CC 그린피 | 양산동원로얄CC 네이버 예약 | 양산동원로얄CC 양산시,양산동원로얄CC,naver_scrape,양산동원로얄컨트리클럽,경남 양산시 어실로 380-45,055-389-7000,http://www.dongwonroyalcc.co.kr/,"네이버 예약: 135,000원; 170,000원",135000,170000,reservation_price,4.5,4.5/10,91,"네이버 예약: 135,000원; 170,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 2; difficulty: 4.5/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%EC%82%B0%EB%8F%99%EC%9B%90%EB%A1%9C%EC%96%84CC,2026-06-19T08:49:19.371Z
gc-68aed81d1384,양산컨트리클럽,양산시 상북면 충렬로 687,양산컨트리클럽,original,양산컨트리클럽 | 양산CC | 양산C.C | 양산컨트리클럽 네이버 | 양산컨트리클럽 그린피 | 양산컨트리클럽 네이버 예약 | 양산컨트리클럽 양산시,양산컨트리클럽,naver_scrape,양산 컨트리클럽,경남 양산시 상북면 충렬로 687,055-379-0000,https://www.yangsancc.co.kr/,"네이버 예약: 160,000원; 170,000원",160000,170000,reservation_price,8.5,8.5/10,93,"네이버 예약: 160,000원; 170,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 2; difficulty: 8.5/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%EC%82%B0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:49:07.104Z
gc-24a9087d99d6,양주 컨트리클럽,경기도 남양주시 화도읍 북한강로 1525-52,양주 컨트리클럽,original,양주 컨트리클럽 | 양주 CC | 양주 C.C | 양주 컨트리클럽 네이버 | 양주 컨트리클럽 그린피 | 양주 컨트리클럽 네이버 예약 | 양주 컨트리클럽 남양주시,양주 컨트리클럽,naver_scrape,양주CC,경기 남양주시 화도읍 북한강로 1525-52,031-592-6060,http://www.yangjucc.co.kr/,"네이버 예약: 300,000원",300000,300000,reservation_price,5.1,5.1/10,92,"네이버 예약: 300,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; reservation prices: 1; difficulty: 5.1/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%EC%A3%BC%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T07:41:26.845Z
gc-897c73dbf41b,양지파인골프클럽,경기도 용인시 처인구 양지면 남평로 112,양지파인골프클럽,original,양지파인골프클럽 | 양지파인GC | 양지파인G.C | 양지파인 | 양지파인골프클럽 네이버 | 양지파인골프클럽 그린피 | 양지파인골프클럽 네이버 예약 | 양지파인골프클럽 용인시,양지파인골프클럽,naver_scrape,양지파인CC,경기 용인시 처인구 양지읍 남평로 112,031-329-9500,https://www.pineresort.com/Golf/CourseInfo.aspx,"네이버 예약: 185,000원; 194,000원; 205,000원",185000,205000,reservation_price,6.1,6.1/10,92,"네이버 예약: 185,000원; 194,000원; 205,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; phone candidates: 2; homepage ambiguous; reservation prices: 3; difficulty: 6.1/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%EC%A7%80%ED%8C%8C%EC%9D%B8%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,2026-06-19T07:36:42.874Z
gc-5ca66aa29c0b,양평TPC GC,경기도 양평군 지평면 대평평장길 113-8,양평TPC GC,original,양평TPC GC | 양평TPC GC 네이버 | 양평TPC GC 그린피 | 양평TPC GC 네이버 예약 | 양평TPC GC 양평군,양평TPC GC,naver_scrape,양평TPCGC,경기 양평군 지평면 대평리 산112,031-772-3000,http://www.tpcgolf.co.kr/,"네이버 예약: 160,000원; 170,000원; 240,000원",160000,240000,reservation_price,6.8,6.8/10,92,"네이버 예약: 160,000원; 170,000원; 240,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 3; difficulty: 6.8/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%96%91%ED%8F%89TPC%20GC,2026-06-19T08:31:51.958Z
gc-96881a9924c5,어등산컨트리클럽,광주광역시 광산구 무진대로 31(운수동),어등산컨트리클럽,original,어등산컨트리클럽 | 어등산CC | 어등산C.C | 어등산컨트리클럽 네이버 | 어등산컨트리클럽 그린피 | 어등산컨트리클럽 네이버 예약 | 어등산컨트리클럽 광산구,어등산컨트리클럽,naver_scrape,어등산CC,광주 광산구 무진대로 31 어등산컨트리클럽,062-605-3000,http://www.eodeungsancc.com/,"네이버 예약: 135,000원; 140,000원; 150,000원; 160,000원",135000,160000,reservation_price,7.8,7.8/10,93,"네이버 예약: 135,000원; 140,000원; 150,000원; 160,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 4; difficulty: 7.8/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%96%B4%EB%93%B1%EC%82%B0%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:56:56.372Z
gc-68d69c3be5e4,에덴밸리컨트리클럽,양산시 원동면 어실로 910,에덴밸리C.C,c_dot_c,에덴밸리컨트리클럽 | 에덴밸리CC | 에덴밸리C.C | 에덴밸리컨트리클럽 네이버 | 에덴밸리컨트리클럽 그린피 | 에덴밸리컨트리클럽 네이버 예약 | 에덴밸리컨트리클럽 양산시,에덴밸리C.C,naver_scrape,에덴밸리C.C,,055-379-9000,,,,,unknown,,,,,medium,true,"이름 유사·phone/homepage/price 후보 있음, 주소 확인 약함; phone candidates: 4; homepage not found; naver reservation price not found; naver reservation price not found — price fields left empty",https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EB%8D%B4%EB%B0%B8%EB%A6%ACC.C,2026-06-19T08:48:56.858Z
gc-5495f8d48bf7,에덴블루 컨트리클럽,경기도 안성시 죽산면 녹배길 175,에덴블루 컨트리클럽,original,에덴블루 컨트리클럽 | 에덴블루 CC | 에덴블루 C.C | 에덴블루 컨트리클럽 네이버 | 에덴블루 컨트리클럽 그린피 | 에덴블루 컨트리클럽 네이버 예약 | 에덴블루 컨트리클럽 안성시,에덴블루 컨트리클럽,naver_scrape,에덴블루CC,경기 안성시 죽산면 녹배길 175,031-678-7000,http://www.edenblue.co.kr/,"네이버 예약: 209,000원; 219,000원; 229,000원",209000,229000,reservation_price,9.4,9.4/10,95,"네이버 예약: 209,000원; 219,000원; 229,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 3; difficulty: 9.4/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EB%8D%B4%EB%B8%94%EB%A3%A8%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T08:30:03.578Z
gc-b48ba0827aa2,에딘버러 컨트리클럽,금산군 진산면 살구정길 167,에딘버러 컨트리클럽,original,에딘버러 컨트리클럽 | 에딘버러 CC | 에딘버러 C.C | 에딘버러 컨트리클럽 네이버 | 에딘버러 컨트리클럽 그린피 | 에딘버러 컨트리클럽 네이버 예약 | 에딘버러 컨트리클럽 금산군,에딘버러 컨트리클럽,naver_scrape,에딘버러CC,충남 금산군 진산면 살구정길 167,041-750-0114,http://www.edinburgh.co.kr/,"네이버 예약: 200,000원",200000,200000,reservation_price,7.1,7.1/10,93,"네이버 예약: 200,000원",high,true,"골프장명·주소(시/군/구) 일치, phone/homepage/price 후보 수집; homepage ambiguous; reservation prices: 1; difficulty: 7.1/10",https://search.naver.com/search.naver?where=nexearch&query=%EC%97%90%EB%94%98%EB%B2%84%EB%9F%AC%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,2026-06-19T10:03:11.089Z
