id,name,address,candidate_title,candidate_address,candidate_phone,candidate_homepage_url,candidate_price_text,candidate_price_min,candidate_price_max,candidate_price_type,candidate_difficulty,candidate_difficulty_text,candidate_avg_score,candidate_reservation_prices_text,source_url,confidence,approve_phone,approve_homepage,approve_price,approve_difficulty,approve_avg_score,review_phone,review_homepage_url,review_price_min,review_price_max,review_price_type,review_difficulty,review_avg_score,review_note,review_status,phone_status,homepage_status,price_status,difficulty_status,avg_score_status,reviewed_at,reviewer_note
gc-426fc575906a,클럽모우골프 &라이프스타일,홍천군 서면 장락동길 111,클럽모우골프 &라이프스타일,"강원특별자치도 홍천군 서면 장락동길 111-0에 위치한 클럽모우 골프＆라이프 스타일의 상세 정보. 시설 면적, 운영 형태, 위치 정보를 확인하세요.",033-439-9000,https://naver.me/IDkgvaK3,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%81%B4%EB%9F%BD%EB%AA%A8%EC%9A%B0%EA%B3%A8%ED%94%84%20%26%EB%9D%BC%EC%9D%B4%ED%94%84%EC%8A%A4%ED%83%80%EC%9D%BC%20%EA%B7%B8%EB%A6%B0%ED%94%BC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-716264430902,태기산 나인CC,강원특별자치도 평창군 봉평면 태기로 174,태기산 나인 CC,강원 평창군 봉평면 무이리 696,1577-0755,https://phoenixhnr.co.kr/static/pyeongchang/golf/taegisan-intro,,,,unknown,5.4,5.4/10,92,,https://search.naver.com/search.naver?where=nexearch&query=%ED%83%9C%EA%B8%B0%EC%82%B0%20%EB%82%98%EC%9D%B8CC,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-9e436bbbf364,파가니카컨트리클럽,춘천시 남면 소주고개로 145-10,파가니카컨트리클럽,충청북도 청주시 서원구 남이면 문곡구절골길 235,033-261-6556,https://www.onetheclub.com/paganica/main,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EA%B0%80%EB%8B%88%EC%B9%B4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-4454a258c3a6,파인리즈컨트리클럽,고성군 토성면 잼버리동로 267,파인리즈CC,강원 고성군 토성면 잼버리동로 267 파인리즈 관광숙박시설(빌라콘도),1577-6399,http://www.pineridge.co.kr,"네이버 예약: 220,000원",220000,220000,reservation_price,8.8,8.8/10,94,"네이버 예약: 220,000원",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%EB%A6%AC%EC%A6%88%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-5d96ff075544,파인밸리컨트리클럽,삼척시 근덕면 미근로 1629,파인밸리CC,강원 삼척시 근덕면 교곡리 445-1,033-573-0874,http://www.tyleisure.co.kr/mobile_pinevalley.asp,"네이버 예약: 145,000원",145000,145000,reservation_price,9.7,9.7/10,95,"네이버 예약: 145,000원",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%EC%9D%B8%EB%B0%B8%EB%A6%AC%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-52110494ceac,파크밸리골프클럽,원주시 소초면 바우실길 281,파크밸리GC,강원 원주시 소초면 바우실길 281,033-744-4000,http://www.parkvalley.co.kr/,"네이버 예약: 129,000원; 139,000원; 149,000원",129000,149000,reservation_price,5.6,5.6/10,92,"네이버 예약: 129,000원; 139,000원; 149,000원",https://search.naver.com/search.naver?where=nexearch&query=%ED%8C%8C%ED%81%AC%EB%B0%B8%EB%A6%AC%EA%B3%A8%ED%94%84%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-658a43bb77b8,하이원컨트리클럽,정선군 고한읍 고한7길 399,하이원CC,강원 정선군 고한읍 고한리 418,1588-7789,http://high1.com/golf/index.do,"네이버 예약: 133,000원; 170,000원",133000,170000,reservation_price,9.8,9.8/10,96,"네이버 예약: 133,000원; 170,000원",https://search.naver.com/search.naver?where=nexearch&query=%ED%95%98%EC%9D%B4%EC%9B%90%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-57059262e040,한탄강컨트리클럽,철원군 갈말읍 순담길 59,한탄강CC,강원 철원군 갈말읍 순담길 59,033-452-5700,http://www.hantancc.co.kr/,,,,unknown,8.6,8.6/10,94,,https://search.naver.com/search.naver?where=nexearch&query=%ED%95%9C%ED%83%84%EA%B0%95%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-98e23645d4c7,휘닉스 컨트리클럽,강원특별자치도 평창군 봉평면 면온리 1018-2,휘닉스 CC,강원 평창군 봉평면 태기로 174,1577-0755,https://phoenixhnr.co.kr/static/pyeongchang/golf/phoenix-intro,"네이버 예약: 190,000원; 240,000원",190000,240000,reservation_price,5.3,5.3/10,92,"네이버 예약: 190,000원; 240,000원",https://search.naver.com/search.naver?where=nexearch&query=%ED%9C%98%EB%8B%89%EC%8A%A4%20%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-3526f59318a4,휘슬링락컨트리클럽,춘천시 남산면 동촌로 501,휘슬링락CC,강원 춘천시 남산면 동촌로 501,033-269-2101,http://www.whistlingrockcc.com/,,,,unknown,4.4,4.4/10,91,,https://search.naver.com/search.naver?where=nexearch&query=%ED%9C%98%EC%8A%AC%EB%A7%81%EB%9D%BD%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-d7beeda963dd,힐드로사이컨트리클럽,홍천군 남면 한서로 2840,힐드로사이CC,강원 홍천군 남면 한서로 2840 힐드로사이컨트리클럽,033-439-3300,https://www.hilldeloci.co.kr,"네이버 예약: 220,000원; 240,000원",220000,240000,reservation_price,9.5,9.5/10,95,"네이버 예약: 220,000원; 240,000원",https://search.naver.com/search.naver?where=nexearch&query=%ED%9E%90%EB%93%9C%EB%A1%9C%EC%82%AC%EC%9D%B4%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,high,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-5b16502994d3,O2리조트 골프장,태백시 서학로 861,O2리조트골프장,서학로 739지번황지동 683,033-580-7700,https://band.us/@ryangolf,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=O2%EB%A6%AC%EC%A1%B0%ED%8A%B8%20%EA%B3%A8%ED%94%84%EC%9E%A5,medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-e6edfdd39527,O2리조트 퍼블릭골프장,태백시 서학로 861,O2리조트퍼블릭골프장,서학로 739지번황지동 683,033-580-7700,,,,,unknown,9,9/10,94,,https://search.naver.com/search.naver?where=nexearch&query=O2%EB%A6%AC%EC%A1%B0%ED%8A%B8%20%ED%8D%BC%EB%B8%94%EB%A6%AD%EA%B3%A8%ED%94%84%EC%9E%A5,medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
gc-40bd08295048,Oak Hills컨트리클럽,원주시 지정면 오크밸리2길 58,OakHills컨트리클럽,,,,,,,unknown,,,,,https://search.naver.com/search.naver?where=nexearch&query=Oak%20Hills%EC%BB%A8%ED%8A%B8%EB%A6%AC%ED%81%B4%EB%9F%BD,medium,,,,,,,,,,,,,,pending,pending,pending,pending,pending,pending,,
